DEB [20160623-16:26:17.328] thr=1   paramiko.transport: starting thread (client mode): 0x38c2a50L
DEB [20160623-16:26:31.230] thr=25  paramiko.transport: Adding ssh-rsa host key for 192.168.1.30: ba6d283c1176d5cbad40a6f77abcfa9d
DEB [20160623-16:26:31.253] thr=27  paramiko.transport: Adding ssh-rsa host key for 192.168.1.30: ba6d283c1176d5cbad40a6f77abcfa9d
DEB [20160623-16:26:31.263] thr=28  paramiko.transport: Adding ssh-rsa host key for 192.168.1.30: ba6d283c1176d5cbad40a6f77abcfa9d
DEB [20160623-16:26:31.272] thr=29  paramiko.transport: Adding ssh-rsa host key for 192.168.1.30: ba6d283c1176d5cbad40a6f77abcfa9d
DEB [20160623-16:26:31.282] thr=30  paramiko.transport: Adding ssh-rsa host key for 192.168.1.30: ba6d283c1176d5cbad40a6f77abcfa9d
DEB [20160623-16:26:31.382] thr=22  paramiko.transport: userauth is OK
DEB [20160623-16:26:31.398] thr=21  paramiko.transport: userauth is OK
DEB [20160623-16:26:31.415] thr=23  paramiko.transport: userauth is OK
DEB [20160623-16:26:31.431] thr=20  paramiko.transport: userauth is OK
DEB [20160623-16:26:31.440] thr=19  paramiko.transport: userauth is OK
DEB [20160623-16:26:31.460] thr=17  paramiko.transport: userauth is OK
DEB [20160623-16:26:31.473] thr=18  paramiko.transport: userauth is OK
INF [20160623-16:26:31.582] thr=22  paramiko.transport: Authentication (password) failed.
INF [20160623-16:26:31.641] thr=21  paramiko.transport: Authentication (password) failed.
INF [20160623-16:26:31.670] thr=23  paramiko.transport: Authentication (password) failed.
INF [20160623-16:26:31.674] thr=20  paramiko.transport: Authentication (password) failed.
DEB [20160623-16:26:31.684] thr=22  paramiko.transport: EOF in transport thread
INF [20160623-16:26:31.690] thr=19  paramiko.transport: Authentication (password) failed.
INF [20160623-16:26:31.706] thr=18  paramiko.transport: Authentication (password) failed.
INF [20160623-16:26:31.723] thr=17  paramiko.transport: Authentication (password) failed.
DEB [20160623-16:26:31.750] thr=21  paramiko.transport: EOF in transport thread
DEB [20160623-16:26:31.769] thr=31  paramiko.transport: starting thread (client mode): 0x3957390L
DEB [20160623-16:26:31.773] thr=23  paramiko.transport: EOF in transport thread
DEB [20160623-16:26:31.780] thr=31  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_1.16.0
DEB [20160623-16:26:31.783] thr=20  paramiko.transport: EOF in transport thread
DEB [20160623-16:26:31.793] thr=19  paramiko.transport: EOF in transport thread
DEB [20160623-16:26:31.825] thr=18  paramiko.transport: EOF in transport thread
DEB [20160623-16:26:31.845] thr=17  paramiko.transport: EOF in transport thread
DEB [20160623-16:26:31.901] thr=32  paramiko.transport: starting thread (client mode): 0x394c750L
DEB [20160623-16:26:31.936] thr=32  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_1.16.0
DEB [20160623-16:26:31.997] thr=33  paramiko.transport: starting thread (client mode): 0x3957bf0L
DEB [20160623-16:26:32.022] thr=33  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_1.16.0
DEB [20160623-16:26:32.038] thr=34  paramiko.transport: starting thread (client mode): 0x3963670L
DEB [20160623-16:26:32.049] thr=35  paramiko.transport: starting thread (client mode): 0x3957490L
DEB [20160623-16:26:32.062] thr=34  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_1.16.0
DEB [20160623-16:26:32.071] thr=36  paramiko.transport: starting thread (client mode): 0x38ea3f0L
DEB [20160623-16:26:32.076] thr=35  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_1.16.0
DEB [20160623-16:26:32.091] thr=36  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_1.16.0
DEB [20160623-16:26:32.101] thr=37  paramiko.transport: starting thread (client mode): 0x38cdcd0L
DEB [20160623-16:26:32.107] thr=37  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_1.16.0
DEB [20160623-16:26:33.842] thr=37  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6
INF [20160623-16:26:33.844] thr=37  paramiko.transport: Connected (version 2.0, client OpenSSH_6.6)
DEB [20160623-16:26:33.915] thr=37  paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none'] server compress:[u'none'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20160623-16:26:33.918] thr=37  paramiko.transport: Kex agreed: diffie-hellman-group1-sha1
DEB [20160623-16:26:33.921] thr=37  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20160623-16:26:33.921] thr=37  paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20160623-16:26:33.924] thr=37  paramiko.transport: Compression agreed: none
DEB [20160623-16:26:34.016] thr=36  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6
DEB [20160623-16:26:34.015] thr=35  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6
INF [20160623-16:26:34.025] thr=36  paramiko.transport: Connected (version 2.0, client OpenSSH_6.6)
INF [20160623-16:26:34.028] thr=35  paramiko.transport: Connected (version 2.0, client OpenSSH_6.6)
DEB [20160623-16:26:34.068] thr=34  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6
INF [20160623-16:26:34.084] thr=34  paramiko.transport: Connected (version 2.0, client OpenSSH_6.6)
DEB [20160623-16:26:34.085] thr=36  paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none'] server compress:[u'none'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20160623-16:26:34.089] thr=35  paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none'] server compress:[u'none'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20160623-16:26:34.101] thr=36  paramiko.transport: Kex agreed: diffie-hellman-group1-sha1
DEB [20160623-16:26:34.111] thr=35  paramiko.transport: Kex agreed: diffie-hellman-group1-sha1
DEB [20160623-16:26:34.131] thr=36  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20160623-16:26:34.138] thr=35  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20160623-16:26:34.147] thr=36  paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20160623-16:26:34.153] thr=35  paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20160623-16:26:34.157] thr=33  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6
DEB [20160623-16:26:34.167] thr=36  paramiko.transport: Compression agreed: none
DEB [20160623-16:26:34.171] thr=34  paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none'] server compress:[u'none'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20160623-16:26:34.176] thr=35  paramiko.transport: Compression agreed: none
INF [20160623-16:26:34.181] thr=33  paramiko.transport: Connected (version 2.0, client OpenSSH_6.6)
DEB [20160623-16:26:34.269] thr=32  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6
DEB [20160623-16:26:34.273] thr=34  paramiko.transport: Kex agreed: diffie-hellman-group1-sha1
DEB [20160623-16:26:34.276] thr=31  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6
INF [20160623-16:26:34.375] thr=32  paramiko.transport: Connected (version 2.0, client OpenSSH_6.6)
DEB [20160623-16:26:34.391] thr=34  paramiko.transport: Cipher agreed: aes128-ctr
INF [20160623-16:26:34.398] thr=31  paramiko.transport: Connected (version 2.0, client OpenSSH_6.6)
DEB [20160623-16:26:34.418] thr=34  paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20160623-16:26:34.444] thr=34  paramiko.transport: Compression agreed: none
DEB [20160623-16:26:34.460] thr=33  paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none'] server compress:[u'none'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20160623-16:26:34.559] thr=33  paramiko.transport: Kex agreed: diffie-hellman-group1-sha1
DEB [20160623-16:26:34.565] thr=32  paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none'] server compress:[u'none'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20160623-16:26:34.575] thr=33  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20160623-16:26:34.579] thr=31  paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none'] server compress:[u'none'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20160623-16:26:34.585] thr=32  paramiko.transport: Kex agreed: diffie-hellman-group1-sha1
DEB [20160623-16:26:34.592] thr=33  paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20160623-16:26:34.598] thr=31  paramiko.transport: Kex agreed: diffie-hellman-group1-sha1
DEB [20160623-16:26:34.605] thr=32  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20160623-16:26:34.609] thr=33  paramiko.transport: Compression agreed: none
DEB [20160623-16:26:34.617] thr=31  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20160623-16:26:34.624] thr=32  paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20160623-16:26:34.713] thr=31  paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20160623-16:26:34.719] thr=32  paramiko.transport: Compression agreed: none
DEB [20160623-16:26:34.726] thr=31  paramiko.transport: Compression agreed: none
DEB [20160623-16:26:37.526] thr=37  paramiko.transport: kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>
DEB [20160623-16:26:37.532] thr=37  paramiko.transport: Switch to new keys ...
DEB [20160623-16:26:37.549] thr=29  paramiko.transport: Adding ssh-rsa host key for 192.168.1.30: ba6d283c1176d5cbad40a6f77abcfa9d
DEB [20160623-16:26:38.437] thr=37  paramiko.transport: userauth is OK
DEB [20160623-16:26:38.525] thr=35  paramiko.transport: kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>
DEB [20160623-16:26:38.546] thr=36  paramiko.transport: kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>
DEB [20160623-16:26:38.549] thr=32  paramiko.transport: kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>
DEB [20160623-16:26:38.553] thr=34  paramiko.transport: kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>
DEB [20160623-16:26:38.552] thr=33  paramiko.transport: kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>
DEB [20160623-16:26:38.555] thr=31  paramiko.transport: kex engine KexGroup1 specified hash_algo <built-in function openssl_sha1>
INF [20160623-16:26:38.575] thr=37  paramiko.transport: Authentication (password) failed.
DEB [20160623-16:26:38.622] thr=35  paramiko.transport: Switch to new keys ...
DEB [20160623-16:26:38.635] thr=36  paramiko.transport: Switch to new keys ...
DEB [20160623-16:26:38.648] thr=32  paramiko.transport: Switch to new keys ...
DEB [20160623-16:26:38.651] thr=34  paramiko.transport: Switch to new keys ...
DEB [20160623-16:26:38.658] thr=33  paramiko.transport: Switch to new keys ...
DEB [20160623-16:26:38.670] thr=31  paramiko.transport: Switch to new keys ...
DEB [20160623-16:26:38.740] thr=28  paramiko.transport: Adding ssh-rsa host key for 192.168.1.30: ba6d283c1176d5cbad40a6f77abcfa9d
DEB [20160623-16:26:38.743] thr=37  paramiko.transport: EOF in transport thread
DEB [20160623-16:26:38.756] thr=30  paramiko.transport: Adding ssh-rsa host key for 192.168.1.30: ba6d283c1176d5cbad40a6f77abcfa9d
DEB [20160623-16:26:38.760] thr=26  paramiko.transport: Adding ssh-rsa host key for 192.168.1.30: ba6d283c1176d5cbad40a6f77abcfa9d
DEB [20160623-16:26:38.765] thr=27  paramiko.transport: Adding ssh-rsa host key for 192.168.1.30: ba6d283c1176d5cbad40a6f77abcfa9d
